,video_id,root_dir,narration_id,narration,narration_timestamp,start_frame,end_frame,verb_class,noun_class
209,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_111,pick up courgette dice,00:03:24.101,10106,10243,0,76
210,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_112,put courgette dice into wok,00:03:24.850,10143,10318,5,76
211,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_113,move courgette slices,00:03:26.350,10218,10418,11,76
212,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_114,dice courgette,00:03:28.351,10318,10556,7,76
213,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_115,pick up courgette dice,00:03:31.108,10456,10606,0,76
214,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_116,put courgette dice into wok,00:03:32.101,10506,10618,5,76
215,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_117,put down knife,00:03:32.351,10518,10956,1,4
216,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_118,take courgette slices,00:03:39.101,10856,11018,0,76
217,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_119,pick up courgette bits,00:03:40.351,10918,11169,0,76
218,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_120,open food bin,00:03:43.360,11069,11193,3,36
219,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_121,throw courgette bits into food bin,00:03:43.851,11093,11206,13,76
220,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_122,close food bin,00:03:44.101,11106,11356,4,36
221,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_123,stir courgette,00:03:47.100,11256,11443,10,76
222,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_124,pick up carrot,00:03:48.851,11343,11494,0,41
223,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_125,open drawer,00:03:49.867,11394,11531,3,8
224,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_126,pick up peeler,00:03:50.600,11431,11556,0,87
225,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_127,close drawer,00:03:51.101,11456,11606,4,8
226,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_128,peel carrot,00:03:52.102,11506,12606,19,41
227,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_129,put down peeler,00:04:12.106,12506,12631,1,87
228,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_130,pick up knife,00:04:12.600,12531,12668,0,4
229,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_131,put down knife and carrot,00:04:13.350,12568,12744,1,4
230,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_132,pick up wok,00:04:14.863,12644,12819,0,5
231,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_133,put down wok,00:04:16.366,12719,12906,1,5
232,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_134,turn on light,00:04:18.101,12806,13043,6,114
233,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_135,pick up oil,00:04:20.851,12943,13131,0,31
234,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_136,open bottle,00:04:22.601,13031,13181,3,15
235,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_137,pour oil,00:04:23.601,13081,13368,9,31
236,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_138,close bottle,00:04:27.351,13268,13568,4,15
237,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_139,put down oil,00:04:31.351,13468,13656,1,31
238,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_140,turn on hob,00:04:33.108,13556,13818,6,24
239,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_141,pick up salt,00:04:36.351,13718,13881,0,38
240,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_142,open jar,00:04:37.600,13781,13906,3,40
241,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_143,put down lid,00:04:38.101,13806,13981,1,6
242,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_144,grind salt,00:04:39.601,13881,14231,49,38
243,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_145,pick up lid,00:04:44.601,14131,14256,0,6
244,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_146,close jar,00:04:45.100,14156,14318,4,40
245,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_147,put down salt,00:04:46.350,14218,14406,1,38
246,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_148,pick up carrot,00:04:48.101,14306,14431,0,41
247,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_149,pick up knife,00:04:48.601,14331,14468,0,4
248,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_150,slice carrots,00:04:49.351,14368,14918,7,41
249,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_151,move carrot slices,00:04:58.352,14818,15093,11,41
250,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_152,dice carrot,00:05:01.851,14993,16806,7,41
251,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_153,take carrot bits off knife,00:05:36.102,16706,16893,12,41
252,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_154,take carrot bits off hand,00:05:37.851,16793,16943,12,41
253,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_155,put down knife,00:05:38.850,16843,17018,1,4
254,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_156,close door,00:05:40.350,16918,17181,4,3
255,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_157,pick up knife,00:05:43.601,17081,17206,0,4
256,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_158,pick up cutting board,00:05:44.101,17106,17293,0,18
257,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_159,move carrot into wok,00:05:45.850,17193,17506,11,41
258,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_160,put down cutting board and knife,00:05:50.100,17406,17606,1,18
259,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_161,adjust hob,00:05:52.100,17506,17768,17,24
260,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_162,move peeler,00:05:55.351,17668,17831,11,87
261,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_163,take carrot skin,00:05:56.601,17731,18069,0,48
262,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_164,take carrot skin,00:06:01.363,17969,18168,0,48
263,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_165,open food bin,00:06:03.351,18068,18206,3,36
264,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_166,throw carrot skin into bin,00:06:04.114,18106,18256,13,48
265,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_167,close food bin,00:06:05.101,18156,18318,4,36
266,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_168,open drawer,00:06:06.351,18218,18381,3,8
267,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_169,pick up spatula,00:06:07.601,18281,18393,0,20
268,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_170,close drawer,00:06:07.851,18293,18581,4,8
269,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_171,put down spatula,00:06:11.601,18481,18643,1,20
270,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_172,open drawer,00:06:12.851,18543,18693,3,8
271,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_173,pick up spatula,00:06:13.851,18593,18718,0,20
272,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_174,close drawer,00:06:14.351,18618,18781,4,8
273,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_175,stir food,00:06:15.601,18681,19706,10,34
274,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_176,tap spatula,00:06:34.102,19606,19768,32,20
275,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_177,put down spatula,00:06:35.350,19668,19906,1,20
276,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_178,pick up container,00:06:38.100,19806,19943,0,21
277,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_179,open container,00:06:38.850,19843,19968,3,21
278,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_180,put down lid,00:06:39.351,19868,19993,1,6
279,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_181,pick up onion,00:06:39.851,19893,20031,0,16
280,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_182,put down onion,00:06:40.600,19931,20043,1,16
281,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_183,put down container,00:06:40.850,19943,20056,1,21
282,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_184,pick up knife,00:06:41.101,19956,20093,0,4
283,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_185,wipe knife,00:06:41.850,19993,20218,2,4
284,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_186,cut onion,00:06:44.351,20118,20293,7,16
285,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_187,pick up onion,00:06:45.851,20193,20318,0,16
286,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_188,put onion into container,00:06:46.351,20218,20331,5,16
287,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_189,pick up lid,00:06:46.601,20231,20382,0,6
288,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_190,close container,00:06:47.621,20282,20468,4,21
289,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_191,pick up container,00:06:49.350,20368,20506,0,21
290,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_192,open fridge,00:06:50.116,20406,20556,3,12
291,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_193,put container into fridge,00:06:51.100,20456,20581,5,21
292,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_194,close fridge,00:06:51.601,20481,20681,4,12
293,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_195,pick up knife,00:06:53.601,20581,20731,0,4
294,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_196,cut onion,00:06:54.600,20631,21231,7,16
295,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_197,take onion off knife,00:07:04.600,21131,21293,12,16
296,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_198,take onion off hand,00:07:05.851,21193,21319,12,16
297,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_199,pick up cutting board,00:07:06.363,21219,21406,0,18
298,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_200,move onion into wok,00:07:08.101,21306,21568,11,16
299,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_201,put down cutting board and knife,00:07:11.351,21468,21668,1,18
300,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_202,pick up spatula,00:07:13.351,21568,21731,0,20
301,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_203,stir food,00:07:14.612,21631,22643,10,34
302,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_204,tap spatula,00:07:32.850,22543,22781,32,20
303,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_205,tap spatula,00:07:35.601,22681,22831,32,20
304,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_206,put down spatula,00:07:36.601,22731,22906,1,20
305,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_207,adjust hob,00:07:38.100,22806,23081,17,24
306,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_208,pick up tofu,00:07:41.601,22981,23156,0,81
307,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_209,open box,00:07:43.106,23056,23206,3,23
308,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_210,take tofu off box,00:07:44.100,23106,23268,12,81
309,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_211,put down tofu,00:07:45.351,23168,23306,1,81
310,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_212,take card off box,00:07:46.100,23206,23356,12,49
311,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_213,put down box,00:07:47.101,23256,23656,1,23
312,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_214,open cupboard,00:07:53.101,23556,24206,3,3
313,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_215,pick up bag,00:08:04.101,24106,24218,0,19
314,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_216,put down card,00:08:04.350,24118,24256,1,49
315,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_217,put down bag,00:08:05.100,24156,24468,1,19
316,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_218,close cupboard,00:08:09.351,24368,24506,4,3
317,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_219,pick up box,00:08:10.114,24406,24568,0,23
318,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_220,flatten box,00:08:11.350,24468,24781,87,23
319,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_221,open garbage bin,00:08:15.609,24681,24806,3,36
320,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_222,throw box into garbage bin,00:08:16.101,24706,24831,13,23
321,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_223,close garbage bin,00:08:16.600,24731,24956,4,36
322,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_224,pick up spatula,00:08:19.101,24856,25018,0,20
323,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_225,stir food,00:08:20.350,24918,25518,10,34
324,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_226,tap spatula,00:08:30.350,25418,25643,32,20
325,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_227,put down spatula,00:08:32.850,25543,25718,1,20
326,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_228,pick up tofu,00:08:34.357,25618,25756,0,81
327,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_229,pick up knife,00:08:35.102,25656,25856,0,4
328,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_230,open bag with knife,00:08:37.106,25756,26281,3,19
329,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_231,take tofu off bag,00:08:45.616,26181,26468,12,81
330,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_232,throw bag,00:08:49.359,26368,26606,13,19
331,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_233,wipe cutting board with knife,00:08:52.101,26506,26631,2,18
332,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_234,put down tofu,00:08:52.600,26531,26681,1,81
333,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_235,slice tofu,00:08:53.600,26581,27006,7,81
334,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_236,move tofu slices,00:09:00.100,26906,27068,11,81
335,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_237,dice tofu,00:09:01.351,26968,27368,7,81
336,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_238,move tofu slices,00:09:07.350,27268,27456,11,81
337,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_239,dice tofu,00:09:09.108,27356,27731,7,81
338,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_240,pick up cutting board,00:09:14.601,27631,27843,0,18
339,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_241,move tofu into wok,00:09:16.850,27743,27994,11,81
340,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_242,put down cutting board and knife,00:09:19.864,27894,28093,1,18
341,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_243,pick up spatula,00:09:21.850,27993,28143,0,20
342,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_244,stir food,00:09:22.853,28043,29156,10,34
343,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_245,tap spatula,00:09:43.100,29056,29206,32,20
344,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_246,put down spatula,00:09:44.101,29106,29331,1,20
345,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_247,pick up bag,00:09:46.600,29231,29381,0,19
346,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_248,open bag,00:09:47.601,29281,29506,3,19
347,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_249,pick up pak choi,00:09:50.101,29406,29556,0,151
348,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_250,put down pak choi,00:09:51.101,29456,29581,1,151
349,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_251,pick up pak choi,00:09:51.600,29481,29618,0,151
350,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_252,pick up bag,00:09:52.350,29518,29643,0,19
351,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_253,put down pak choi,00:09:52.850,29543,29743,1,151
352,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_254,throw bag into bin,00:09:54.851,29643,29918,13,19
353,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_255,adjust rubbish bag,00:09:58.350,29818,30031,17,19
354,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_256,compress rubbish,00:10:00.601,29931,30218,21,54
355,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_257,pour hand wash,00:10:04.351,30118,30256,9,22
356,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_258,wash hands,00:10:05.112,30156,30293,2,11
357,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_259,turn on tap,00:10:05.850,30193,30431,6,0
358,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_260,rinse hands,00:10:08.601,30331,30631,2,11
359,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_261,turn off tap,00:10:12.601,30531,30681,8,0
360,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_262,shake hands,00:10:13.612,30581,30768,15,11
361,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_263,pick up cloth,00:10:15.351,30668,30831,0,17
362,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_264,dry hands,00:10:16.600,30731,31131,14,11
363,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_265,put down cloth,00:10:22.601,31031,31181,1,17
364,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_266,pick up pak choi,00:10:23.601,31081,31244,0,151
365,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_267,move cutting board and knife,00:10:24.861,31144,31306,11,18
366,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_268,separate pak choi leaves,00:10:26.100,31206,31893,52,151
367,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_269,move bowl,00:10:37.850,31793,31906,11,7
368,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_270,pick up pak choi,00:10:38.106,31806,31943,0,151
369,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_271,separate pak choi leaves,00:10:38.850,31843,32356,52,151
370,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_272,pick up pak choi end,00:10:47.112,32256,32443,0,151
371,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_273,open food bin,00:10:48.851,32343,32456,3,36
372,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_274,throw pak choi ends into bin,00:10:49.101,32356,32481,13,151
373,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_275,close food bin,00:10:49.619,32381,32568,4,36
374,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_276,open cupboard,00:10:51.351,32468,32656,3,3
375,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_277,pick up colander,00:10:53.101,32556,32718,0,39
376,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_278,close cupboard,00:10:54.351,32618,32868,4,3
377,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_279,move knife and spatula,00:10:57.351,32768,32906,11,4
378,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_280,put down colander,00:10:58.107,32806,33018,1,39
379,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_281,open cupboard,00:11:00.353,32918,33093,3,3
380,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_282,pick up bowl,00:11:01.858,32993,33156,0,7
381,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_283,close cupboard,00:11:03.101,33056,33156,4,3
382,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_284,put down bowl,00:11:03.102,33056,33281,1,7
383,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_285,pick up pak choi leaves,00:11:05.608,33181,33393,0,62
384,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_286,put pak choi leaves into colander,00:11:07.858,33293,33456,5,151
385,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_287,turn on tap,00:11:09.101,33356,33493,6,0
386,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_288,wash pak choi leaf,00:11:09.857,33393,33856,2,62
387,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_289,put pak choi leaf into bowl,00:11:17.101,33756,33906,5,62
388,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_290,pick up pak choi leaf,00:11:18.111,33806,33931,0,62
389,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_291,wash pak choi leaf,00:11:18.604,33831,34231,2,62
390,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_292,put pak choi leaf into bowl,00:11:24.601,34131,34306,5,62
391,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_293,pick up pak choi leaf,00:11:26.101,34206,34356,0,62
392,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_294,wash pak choi leaf,00:11:27.103,34256,34731,2,62
393,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_295,turn off tap,00:11:34.603,34631,34743,8,0
394,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_296,put pak choi leaf into bowl,00:11:34.854,34643,34843,5,62
395,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_297,pick up spatula,00:11:36.856,34743,34893,0,20
396,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_298,stir food,00:11:37.851,34793,35368,10,34
397,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_299,tap spatula,00:11:47.351,35268,35418,32,20
398,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_300,put down spatula,00:11:48.356,35318,35493,1,20
399,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_301,turn on tap,00:11:49.856,35393,35506,6,0
400,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_302,pick up pak choi leaf,00:11:50.101,35406,35543,0,62
401,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_303,wash pak choi leaf,00:11:50.851,35443,35893,2,62
402,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_304,put pak choi leaf into bowl,00:11:57.851,35793,35931,5,62
403,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_305,pick up pak choi leaf,00:11:58.600,35831,35969,0,62
404,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_306,wash pak choi leaf,00:11:59.361,35869,36168,2,62
405,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_307,put pak choi leaf into bowl,00:12:03.350,36068,36206,5,62
406,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_308,pick up pak choi leaf,00:12:04.101,36106,36256,0,62
407,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_309,wash pak choi leaf,00:12:05.101,36156,36506,2,62
408,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_310,put pak choi leaf into bowl,00:12:10.100,36406,36556,5,62
409,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_311,pick up pak choi leaf,00:12:11.101,36456,36606,0,62
410,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_312,wash pak choi leaf,00:12:12.110,36506,36756,2,62
411,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_313,put pak choi leaf into bowl,00:12:15.100,36656,36756,5,62
412,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_314,pick up pak choi leaf,00:12:15.101,36656,36794,0,62
413,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_315,wash pak choi leaf,00:12:15.860,36694,37081,2,62
414,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_316,put down pak choi leaf,00:12:21.601,36981,37106,1,62
415,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_317,pick up pak choi leaf,00:12:22.111,37006,37181,0,62
416,P01_105,../2g1n6qdydwa9u22shpxqzp0t8m/P01,P01_105_318,wash pak choi leaf,00:12:23.600,37081,37406,2,62
